Country,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NOR,TRADEGOODSERV,IMP,PC_GDP,A,2007,29.8857573463741,
NOR,TRADEGOODSERV,IMP,PC_GDP,A,2008,28.9726476646376,
NOR,TRADEGOODSERV,IMP,PC_GDP,A,2009,27.8191182059897,
NOR,TRADEGOODSERV,IMP,PC_GDP,A,2010,28.4897157183215,
NOR,TRADEGOODSERV,IMP,PC_GDP,A,2011,28.3994280768709,
NOR,TRADEGOODSERV,IMP,PC_GDP,A,2012,27.5349664800191,
NOR,TRADEGOODSERV,IMP,PC_GDP,A,2013,28.3494463445193,
NOR,TRADEGOODSERV,IMP,PC_GDP,A,2014,29.6669271087049,
NOR,TRADEGOODSERV,IMP,PC_GDP,A,2015,32.0573495227516,
NOR,TRADEGOODSERV,IMP,PC_GDP,A,2016,33.480388929128,
NOR,TRADEGOODSERV,IMP,PC_GDP,A,2017,32.8314289511808,
NOR,TRADEGOODSERV,IMP,PC_GDP,A,2018,32.2379357888517,
NOR,TRADEGOODSERV,IMP,PC_GDP,A,2019,34.7159637359016,
NOR,TRADEGOODSERV,IMP,PC_GDP,A,2020,32.9672618611669,
POL,TRADEGOODSERV,EXP,PC_GDP,A,1990,25.9039060480463,E
POL,TRADEGOODSERV,EXP,PC_GDP,A,1991,21.2690426029978,E
POL,TRADEGOODSERV,EXP,PC_GDP,A,1992,21.4295350848982,E
POL,TRADEGOODSERV,EXP,PC_GDP,A,1993,20.7403905079632,E
POL,TRADEGOODSERV,EXP,PC_GDP,A,1994,21.377256936084,E
POL,TRADEGOODSERV,EXP,PC_GDP,A,1995,22.9412276125891,
POL,TRADEGOODSERV,EXP,PC_GDP,A,1996,22.06915074659,
POL,TRADEGOODSERV,EXP,PC_GDP,A,1997,23.333371604839,
POL,TRADEGOODSERV,EXP,PC_GDP,A,1998,25.9486446286709,
POL,TRADEGOODSERV,EXP,PC_GDP,A,1999,24.0918862022445,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2000,27.1883262545709,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2001,27.1873256664978,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2002,28.7131224037015,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2003,33.3504495061099,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2004,34.2354604213308,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2005,34.61157158289,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2006,37.8209533854919,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2007,38.5162878902711,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2008,37.8148698127136,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2009,37.1422532388258,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2010,39.879212962835,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2011,42.3942230351554,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2012,44.2514731046751,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2013,46.0026088160493,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2014,47.2196834583496,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2015,49.0912280857603,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2016,51.9248591484674,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2017,54.1610234014378,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2018,55.2414620408144,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2019,55.3958465881068,
POL,TRADEGOODSERV,EXP,PC_GDP,A,2020,56.1843263464818,
POL,TRADEGOODSERV,IMP,PC_GDP,A,1990,19.4127080295926,E
POL,TRADEGOODSERV,IMP,PC_GDP,A,1991,22.9650229015639,E
POL,TRADEGOODSERV,IMP,PC_GDP,A,1992,20.0072510986637,E
POL,TRADEGOODSERV,IMP,PC_GDP,A,1993,19.8243180370989,E
POL,TRADEGOODSERV,IMP,PC_GDP,A,1994,19.4032840522924,E
POL,TRADEGOODSERV,IMP,PC_GDP,A,1995,20.7807337854286,
POL,TRADEGOODSERV,IMP,PC_GDP,A,1996,23.483145286955,
POL,TRADEGOODSERV,IMP,PC_GDP,A,1997,27.212380066669,
POL,TRADEGOODSERV,IMP,PC_GDP,A,1998,30.7904918934678,
POL,TRADEGOODSERV,IMP,PC_GDP,A,1999,30.0197174328792,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2000,33.6802572670321,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2001,30.9694350187065,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2002,32.2742528446936,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2003,36.0957655768977,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2004,37.2101970761694,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2005,35.9189524799855,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2006,40.1497618827208,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2007,42.3151675609764,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2008,43.0908911293114,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2009,38.1255443596144,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2010,42.0502141212183,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2011,44.5570071509298,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2012,45.0138040040851,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2013,44.5616265992358,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2014,46.2508561023443,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2015,46.3350974286996,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2016,48.1560644104306,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2017,50.3934748358532,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2018,52.1788028120883,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2019,50.6394778647645,
POL,TRADEGOODSERV,IMP,PC_GDP,A,2020,49.3911433404852,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1970,19.1102424850638,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1971,19.6502563319371,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1972,21.337780568636,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1973,20.9404009191045,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1974,21.0508097992043,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1975,15.982904084132,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1976,13.6592860382666,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1977,14.4346980607425,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1978,15.7615079751533,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1979,21.1966874071271,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1980,21.4552617734805,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1981,20.3306549945521,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1982,20.6836452237501,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1983,24.5513975139888,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1984,29.1795505766392,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1985,29.2423154865761,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1986,25.9948845241329,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1987,27.3385652781543,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1988,27.6366708381833,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1989,29.4651902589172,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1990,29.1691782511512,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1991,26.5475592626771,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1992,24.4586707297928,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1993,23.600147644863,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1994,25.1335658294202,E
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1995,26.7697318737852,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1996,26.5484648796224,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1997,27.1541447475915,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1998,27.3316272273762,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,1999,26.4819747246951,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2000,28.2046205938904,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2001,27.4373261135265,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2002,27.0733622325977,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2003,27.3671918978917,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2004,27.6670515552519,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2005,27.0841675459537,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2006,30.3574044411002,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2007,31.1941845713373,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2008,31.2610790783868,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2009,27.2937427180784,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2010,30.0693089249393,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2011,34.4548615994609,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2012,37.7780148210557,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2013,39.6065049729616,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2014,40.2159680026703,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2015,40.6151154462762,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2016,40.2108236358286,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2017,42.7242663980773,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2018,43.4457190264876,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2019,43.5084218458323,
PRT,TRADEGOODSERV,EXP,PC_GDP,A,2020,37.0322192576369,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1970,24.1032331271932,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1971,25.0238671882964,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1972,24.8946879441275,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1973,26.2967388700097,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1974,32.890610531241,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1975,25.5501851359546,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1976,24.0551789988092,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1977,26.0933816643709,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1978,25.3689028253339,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1979,29.5365963909197,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1980,32.7799884768801,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1981,35.245489646555,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1982,35.0785560351141,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1983,34.3762438296796,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1984,35.2325420765303,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1985,32.2740861170926,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1986,28.0251815611123,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1987,32.2372897683444,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1988,35.5627109127465,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1989,35.4037066208958,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1990,35.8864146640264,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1991,33.8190410327459,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1992,31.8486074234452,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1993,30.575084887594,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1994,32.0437940800984,E
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1995,33.1447402882201,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1996,33.6613401675442,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1997,35.1508067548668,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1998,36.4992716296598,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,1999,36.8323550925286,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2000,39.2483773924343,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2001,37.6546290635856,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2002,35.2348971843795,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2003,33.7717555904736,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2004,35.5375421117759,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2005,35.8603370144983,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2006,38.1896486771007,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2007,38.7519330104618,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2008,40.8146638437736,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2009,34.1989508086976,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2010,37.7139865308418,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2011,38.644682399142,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2012,38.2728240456527,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2013,38.5079296469449,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2014,40.0663398736754,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2015,39.8757789350306,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2016,39.0634059895101,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2017,41.7148741234948,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2018,42.9830419043532,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2019,43.0562955633461,
PRT,TRADEGOODSERV,IMP,PC_GDP,A,2020,39.1444539051354,E
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1990,23.8134889216811,E
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1991,41.580587849738,E
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1992,63.1235541420658,E
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1993,52.4540994594393,E
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1994,55.3243280556685,E
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1995,53.9263117552502,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1996,49.2927561722145,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1997,53.6089814116398,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1998,45.5169214920153,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,1999,46.3477064742072,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2000,53.205468406987,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2001,57.1181854095185,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2002,56.9704951847734,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2003,62.3343488872503,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2004,69.0463247537288,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2005,72.3018934642515,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2006,81.2398533216646,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2007,83.3808614210341,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2008,80.1479953487459,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2009,68.0361180943086,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2010,76.8663618287907,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2011,84.7025204367917,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2012,91.188484690825,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2013,93.7888650176915,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2014,91.7145769944348,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2015,91.8732049198738,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2016,93.7552716033223,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2017,95.3293661933427,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2018,96.2887867213636,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2019,92.2647855909969,
SVK,TRADEGOODSERV,EXP,PC_GDP,A,2020,85.4367747748779,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1990,33.354051460189,E
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1991,46.2620217333972,E
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1992,69.6938072321158,E
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1993,59.741604417363,E
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1994,53.0477708034655,E
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1995,54.6255176117499,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1996,62.5252724862607,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1997,63.9790275731084,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1998,56.5532269802785,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,1999,51.1361711384585,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2000,55.582946714967,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2001,64.5611061177352,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2002,63.4033914196547,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2003,62.8133300938213,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2004,70.6040525429178,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2005,75.4260021221074,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2006,83.3864331854633,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2007,82.9486915133953,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2008,81.9228612507959,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2009,68.2045729281013,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2010,77.1746716357036,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2011,83.9998603748516,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2012,85.6599659622237,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2013,88.1750921944885,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2014,86.8862554772848,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2015,88.8032776627051,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2016,90.8052239993526,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2017,93.1398857677318,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2018,94.4098081778484,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2019,91.8659074985651,
SVK,TRADEGOODSERV,IMP,PC_GDP,A,2020,84.5103988843176,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1970,12.1305929497592,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1971,13.0134060461295,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1972,13.3390610136563,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1973,13.3214874291908,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1974,13.184626622441,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1975,12.3758068710854,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1976,12.5668703230268,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1977,13.2518400419624,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1978,13.8795398621065,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1979,13.7041540685039,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1980,14.2907951364439,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1981,16.2834544003611,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1982,16.9771129167218,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1983,19.0753191642367,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1984,21.3030593167693,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1985,20.8647412363939,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1986,18.1973255368275,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1987,17.7248426683275,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1988,17.302787192003,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1989,16.6023775760326,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1990,15.7247982432477,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1991,15.7607198536217,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1992,16.1875490079513,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1993,17.7088876502715,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1994,20.311135394257,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1995,21.8270992731031,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1996,23.0323607990957,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1997,25.6697890106843,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1998,26.101947326675,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,1999,26.3515090067028,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2000,28.5633579326111,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2001,27.8616191602484,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2002,26.553994919632,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2003,25.6289061234055,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2004,25.4119848226223,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2005,24.9792690409411,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2006,25.2413025005404,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2007,25.984738814678,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2008,25.6239291743162,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2009,23.0616941747255,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2010,25.9516793464024,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2011,29.5349622049272,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2012,31.45527248111,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2013,32.9625774735678,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2014,33.4825675913959,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2015,33.6265184346551,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2016,33.8800904977376,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2017,35.1494620296471,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2018,35.1625876058272,
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2019,34.954655951783,E
ESP,TRADEGOODSERV,EXP,PC_GDP,A,2020,30.6209378687782,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1970,13.6909187820528,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1971,12.8809161003541,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1972,13.8416566048805,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1973,14.7856013772054,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1974,18.5108464794025,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1975,16.7101536428437,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1976,17.5106299286281,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1977,15.9117436705753,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1978,13.8456744307271,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1979,14.1318432699243,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1980,17.2698143868951,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1981,19.0967375794471,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1982,19.5513159448882,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1983,20.6932057036285,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1984,20.2383708383796,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1985,20.001885074176,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1986,17.1500164477499,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1987,18.5951170286305,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1988,19.410694811288,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1989,20.7818060576525,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1990,19.8859351937041,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1991,19.7178214472077,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1992,19.790293164244,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1993,19.2410064750837,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1994,21.3333433583685,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1995,22.9482748139335,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1996,23.2128584657085,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1997,25.4964681051018,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1998,26.5595070441534,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,1999,28.2849579418622,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2000,31.5189758138831,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2001,30.1355363035009,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2002,28.5451843234359,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2003,27.834782977217,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2004,29.1121978690701,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2005,29.783028542406,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2006,30.9358323130671,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2007,31.7628649449253,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2008,30.3594008693685,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2009,23.933180152302,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2010,26.9765612109155,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2011,29.2582088303504,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2012,29.390097362135,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2013,29.033721828239,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2014,30.3830421311466,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2015,30.586122736848,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2016,29.8925339366516,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2017,31.5431112166883,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2018,32.4455499605654,
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2019,32.0246710195881,E
ESP,TRADEGOODSERV,IMP,PC_GDP,A,2020,29.1477858153854,E
SWE,TRADEGOODSERV,EXP,PC_GDP,A,1970,21.9532277837509,E
SWE,TRADEGOODSERV,EXP,PC_GDP,A,1971,22.1702330831883,E
SWE,TRADEGOODSERV,EXP,PC_GDP,A,1972,22.0427535780725,E
SWE,TRADEGOODSERV,EXP,PC_GDP,A,1973,24.9733484486018,E
SWE,TRADEGOODSERV,EXP,PC_GDP,A,1974,29.3503370452592,E
SWE,TRADEGOODSERV,EXP,PC_GDP,A,1975,25.6499676452338,E
